restaurant_id,year_month,monthly_bookings,monthly_revenue,avg_revenue_per_booking,avg_guests,active_days,booking_growth_pct,revenue_growth_pct,booking_growth_rolling,revenue_growth_rolling,perf_bookings_rank,perf_spend_rank,performance_score,growth_bookings_rank,growth_revenue_rank,growth_score,momentum_score,momentum_segment
5485,2025-12-01,17.0,3564.0,209.64705882352942,3.764705882352941,2,1.4285714285714284,1.9874266554903603,0.8317460317460318,1.0018114758132288,0.6797314003146775,0.5542397167902899,0.6169855585524837,0.8013598561474489,0.8027646662171275,0.8020622611822882,0.709523909867386,Rising Stars
5425,2025-12-01,24.0,8700.36,362.51500000000004,2.125,12,0.7142857142857142,0.40656888992356355,0.3012265512265512,0.34822361355470194,0.7397167902899529,0.8118116430658575,0.7757642166779052,0.643824454933693,0.6386547538772758,0.6412396044054844,0.7085019105416948,Rising Stars
4989,2025-12-01,125.0,57708.0,461.664,2.696,26,0.024590163934426146,0.06895172045878906,0.06262955135406167,0.08839417809995909,0.9130844009889862,0.8831759946055293,0.8981301977972578,0.5202292650033715,0.5165205664194201,0.5183749157113958,0.7082525567543267,Rising Stars
2802,2025-12-01,3.0,1224.0,408.0,2.0,2,-0.5714285714285714,-0.6622069148231553,1.0595238095238095,1.463343335599232,0.2842914138008541,0.8509075073050124,0.5675994605529333,0.8396268824454933,0.8568217576983592,0.8482243200719263,0.7079118903124297,Rising Stars
1990,2025-12-01,32.0,7138.5,223.078125,2.34375,14,0.8823529411764706,1.2106778978662787,0.5500099029510793,0.6071746059748419,0.7841228365924927,0.5883063609799956,0.6862145987862441,0.7360923803101821,0.7218195100022476,0.7289559451562149,0.7075852719712294,Rising Stars
4941,2025-12-01,3.0,1638.0,546.0,13.333333333333334,2,0.5,6.036082474226804,0.5,2.179986147739684,0.2842914138008541,0.9215273095077545,0.6029093616543043,0.7200494493144527,0.9014385255113508,0.8107439874129018,0.706826674533603,Rising Stars
6075,2025-12-01,5.0,1257.6,251.51999999999998,4.8,2,4.0,12.265822784810126,0.9285714285714285,3.6538363066948008,0.4062570240503484,0.6546414924702181,0.5304492582602832,0.8208445718138908,0.9431051921780176,0.8819748819959542,0.7062120701281187,Rising Stars
598,2025-12-01,16.0,1790.4,111.9,2.3125,10,15.0,18.893333333333334,4.833333333333333,6.131111111111111,0.6683383906495842,0.22524724657226344,0.44679281861092385,0.9642054394245898,0.9662845583277141,0.965244998876152,0.7060189087435379,Emerging Opportunities
5409,2025-12-01,6.0,1586.4,264.40000000000003,3.3333333333333335,4,0.5,0.8567415730337078,0.9,1.744609814223055,0.45001685772083616,0.6789447066756574,0.5644807821982468,0.8165599011013711,0.8780905821532928,0.847325241627332,0.7059030119127894,Rising Stars
6134,2025-12-01,29.0,7820.28,269.6648275862069,2.7241379310344827,11,1.4166666666666665,2.019879518072289,0.3849206349206349,0.4995441261572364,0.7690492245448416,0.6872611822881547,0.7281552034164982,0.6771184535850753,0.6901550910316925,0.6836367723083838,0.705895987862441,Rising Stars
3742,2025-12-01,2.0,820.8,410.4,1.5,2,-0.33333333333333337,-0.1930155733836716,1.0888888888888888,2.9049091456121627,0.19628006293549113,0.8525230388851427,0.5244015509103169,0.8447965835019106,0.9273151269948303,0.8860558552483704,0.7052287030793436,Rising Stars
2724,2025-12-01,6.0,1450.0,241.66666666666666,3.3333333333333335,5,5.0,2.589108910891089,1.6666666666666667,1.2820307170381844,0.45001685772083616,0.63365363002922,0.5418352438750281,0.8954961789166105,0.8401607102719713,0.8678284445942909,0.7048318442346595,Rising Stars
