restaurant_id,name
1365,You&I Premium Suki Buffet The EmQuartier
1364,You&I Premium Suki Buffet The Mall Bangkae
3543,You&I Premium Suki Buffet The Mall Ngamwongwan
1337,You&I Premium Suki Buffet The Nine Center
1239,You&I Premium Suki Buffet Zpell Future Park Rangsit 
6352,Yu Gu Xiang 遇故湘
5284,Yuan-Thai
5694,Yuki Wagyu Shabu Izakaya
3889,Yum&Tum K-Village
4065,Yumcha Steam King Lotus's North Ratchaphruek
5830,Yumcha Teahouse Empire Tower
5104,Yume and Mellow Izakaya
5393,Yummhee Yummy
4309,Yunnan (Chon buri)
4310,Yunnan (Rayong)
4308,Yunnan Bangpoon
6204,Yunnan Renjia
4969,Yuppies’ Yummies
6842,Yurijin Izakaya & Japanese Dining Ekkamai
4167,Yurijin Izakaya & Japanese Dining Ratchada
4970,YuuPot Shabu and Grill  Wayra Ramkhamhaen
6628,Yuufuku Japanese Food
4851,Yuupot Shabu & Korean BBQ Buffet 당신의 냄비 Yingcharoen Square
6809,Yuzu Suki ゆずすき - ICONSIAM
3000,ZILA STREET BISTRO & BAR @MASON
4799,Zaab On Nut Station
4951,Zaap Classic Bantadthong
4302,Zaap Classic Emquartier
4306,Zaap Classic Lotus’s Sukhaphiban 3
4305,Zaap Classic Phahon Yothin
4303,Zaap Classic Pridi Banomyong
4710,Zaap Classic Seacon Square Srinagarindra
5214,Zaap Classic The Mall Bangkhae
5422,Zaap Classic The Mall Thapra
5114,Zab Siam
6386,Zabzone
6254,Zaffiro Restaurant at La Miniera Pool Villas (Pattaya)
4980,Zalid Kitchen
5750,Zanzibar 
6537,Zao Ekkamai
6540,Zaozen One Bangkok
6541,Zaozen The Mall Lifestore Ngamwongwan
3579,Zeascape at Zenmaya Oceanfront (Phuket)
3058,Zeppelin Restaurant Amari Don Muang Airport Hotel 
1559,Zest Bar & Terrace @ The Westin Grande Sukhumvit
1825,Zeta Café Holiday Inn Bangkok Sukhumvit 22
1807,Zhang Restaurant (Rama Gardens Hotel)
6858,Zheng Huang Qi Dumpling King
5047,Zhong Ped Pa Low Wanghin
4892,Zio Aldo Pizza and Spaghetteria 
3558,Zodiac Bar at Oakwood Suites Tiwanon
3630,Zodiac Cafe and Restaurant
3927,Zong Zi Pad Pad Rustic Cuisine • Lounge (Koh Chang)
4000,edm
5327,ilmiri Korean Fusion Cuisine
5679,laidekuai 莱得快
6521,nice two Meat u Central Eastville
6518,nice two Meat u Central World
6510,nice two Meat u EmQuartier
6513,nice two Meat u Future Park Rangsit
6506,nice two Meat u ICONSIAM
6508,nice two Meat u Mega Bangna 
6515,nice two Meat u One Bangkok
6505,nice two Meat u Siam Square Soi 3
6512,nice two Meat u The Mall Bangkhae
6519,nice two Meat u The Mall Ngamwongwan
6507,nice two Meat u The Promenade 
5916,sala ayutthaya staycation (Ayutthaya)
5917,sala bang pa-in Staycation (Ayutthaya)
5399,"ก.39 Pork BBQ - Butter Grill - Shabu, Kaset-Nawamin"
6635,อร่อย Together
5906,一品居中餐馆 Yi Pin Ju Chinese Restaurant
5899,中国好味道 China Taste
5649,馥苑 Fu Yuan Teochew Dining
