restaurant_id,name,scraped_city,confidence,matched_keyword,source,search_query,source_text,error
4634,Medici Playhouse Restaurant & Bar Bangkok,Bangkok,high,Bangkok,restaurant_name,,Medici Playhouse Restaurant & Bar Bangkok,
808,Medinii Panorama Restaurant (35th floor) at The Continent Boutique Hotel Bangkok Sukhumvit,Bangkok,high,Bangkok,restaurant_name,,Medinii Panorama Restaurant (35th floor) at The Continent Boutique Hotel Bangkok Sukhumvit,
4954,Mee-Seoul Korean BBQ Buffet Sugoi Eat,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," โครงการSugoi Eat Khwaeng Thung Khru, Khet Thung Khru, Krung Thep Maha Nakhon 10140, Thailand Mee-Seoul Korean BBQ Pracha Uthit",
4953,Mee-Seoul Korean BBQ Buffet Victoria Garden,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 9/26 Soi Bang Bon 3, Khwaeng Lak Song, Khet Bang Khae, Krung Thep Maha Nakhon 10160, Thailand Mee-Seoul Korean BBQ",
3298,MeeYumCharoen Sathorn,Bangkok,medium,Sathorn,restaurant_name,,MeeYumCharoen Sathorn,
4920,Meepla Numyapu Cafe,Singapore,high,Singapore,places_api_existing_output,,"Singapore 77b Tg Pagar Rd, level 3, Singapore 088498 ME Cafe & Games",
4632,Meisaku Premium Yakiniku,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 8, 7 Thanon Ratchada-Ram Intra, Khwaeng Nuanchan, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand Meisaku Premium Yakiniku (Kaset Nawamin)",
5064,Mekiki no Ginji,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 95 Sukhumvit 26, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Mekiki no Ginji",
4955,Mami Rose - The Goodtime Restaurant,,error,,google_places_api,Mami Rose - The Goodtime Restaurant restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
3840,Mellow Thonglor,Bangkok,medium,Thonglor,restaurant_name,,Mellow Thonglor,
4289,Melody Bangkok,Bangkok,high,Bangkok,restaurant_name,,Melody Bangkok,
4526,Memories Cafe & Restaurant By Sara De Cafe,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 25 ถ. จตุโชติ Khwaeng Ao Ngoen, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand EPSA: Elite Protection Security Academy",
4883,Meng Pu Dong Ari,Bangkok,medium,Ari,restaurant_name,,Meng Pu Dong Ari,
4971,Meng Pu Dong Klong 2 Lam Luk Ka,Pathum Thani,medium,lam luk ka,restaurant_name,,Meng Pu Dong Klong 2 Lam Luk Ka,
5022,Meng Pu Dong Marche Thonglor,Bangkok,medium,Thonglor,restaurant_name,,Meng Pu Dong Marche Thonglor,
3895,Meng Pu Dong Phran Nok Phutthamonthon Sai 4 Road,Bangkok,medium,phutthamonthon sai 4,restaurant_name,,Meng Pu Dong Phran Nok Phutthamonthon Sai 4 Road,
6138,Meng Pu Dong Pracha Chuen,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Amphoe Mueang Nonthaburi 49/6 1 Soi Prachachuennonthaburi 8, Tambon Tha Sai, Amphoe Mueang Nonthaburi, Chang Wat Nonthaburi 11000, Thailand ร้านข้าวต้มเม้งปูดอง สาขาประชาชื่น",
3911,Meng Pu Dong Serithai 27,Bangkok,medium,serithai,restaurant_name,,Meng Pu Dong Serithai 27,
3687,Meng Pu Dong Sukhumvit,Bangkok,medium,Sukhumvit,restaurant_name,,Meng Pu Dong Sukhumvit,
4653,Meng Pu Dong Talat Phlu,Bangkok,medium,talat phlu,restaurant_name,,Meng Pu Dong Talat Phlu,
6322,Mercy Republic,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 120/17 ถนน สุขุมวิท Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Mercy Republic",
5900,Meridian Cruise,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Meridian Cruise Co., Ltd 1343 Charoen Nakhon Rd, Khwaeng Bang Lamphu Lang, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand Meridian Cruise",
6460,Meridian Cruise 2,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Meridian Cruise Co., Ltd 1343 Charoen Nakhon Rd, Khwaeng Bang Lamphu Lang, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand Meridian Cruise",
6624,Melbourne House BKK,Bangkok,medium,bkk,restaurant_name,,Melbourne House BKK,
6351,Merry-Go-Round,Singapore,high,Singapore,places_api_existing_output,,"Singapore 930 E Coast Rd, Singapore 459118 Merry-Go-Round",
4236,Metro Lounge Avani Ratchada Bangkok,Bangkok,high,Bangkok,restaurant_name,,Metro Lounge Avani Ratchada Bangkok,
2895,Metro Square Siam Paragon,Bangkok,medium,Siam,restaurant_name,,Metro Square Siam Paragon,
1178,Mexicano Restaurante Autentico,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 19 Soi Sukhumvit 18, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand Mexicano Restaurante Autentico",
4911,Mia,Singapore,high,Singapore,places_api_existing_output,,"Singapore 68 Orchard Rd, #03-79/83, Singapore 238839 Mamma Mia Trattoria E Caffè (Plaza Singapura)",
6711,Micasa Bar & Restaurant,Singapore,high,Singapore,places_api_existing_output,,"Singapore 102C Jln Jurong Kechil, #01-01, Singapore 598602 Micasa Kitchen & Bar",
781,Miche Boulangerie and Coffee Bar,Bangkok,high,กรุงเทพมหานคร,places_api_existing_output,," 31 Sukhumvit 26, Klongton, 31 สุขุมวิท 26 แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร 10110, Thailand Miche Boulangerie & Coffee Bar",
3960,Michelle Gourmet,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 105/1 ซอยเทศบาลสงเคราะห์1 ถนนเทศบาลสงเคราะห์ แขวงลาดยาว Khwaeng Lat Yao, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand Michelle Gourmet",
5227,Midori Sushi Ratchapruek,Nonthaburi,medium,ratchapruek,restaurant_name,,Midori Sushi Ratchapruek,
5552,Mikado at Royal princess Larn Luang hotel,Bangkok,medium,larn luang,restaurant_name,,Mikado at Royal princess Larn Luang hotel,
4164,Mimi's Rooftop at dusitD2 Samyan Bangkok,Bangkok,high,Bangkok,restaurant_name,,Mimi's Rooftop at dusitD2 Samyan Bangkok,
4138,Mimosa Modern Italian Restaurant,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 67, 69 S Sathon Rd, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand Mimosa Italian Mediterranean Restaurant",
6479,Ming Xing Restaurant at Cape Dara Resort (Pattaya),Pattaya,high,Pattaya,restaurant_name,,Ming Xing Restaurant at Cape Dara Resort (Pattaya),
5106,Mingle Eatery and Poolside (Phuket),Phuket,high,Phuket,restaurant_name,,Mingle Eatery and Poolside (Phuket),
5248,Mingle The Crystal,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 215 Pradit Manutham Rd, Khwaeng Lat Phrao, Khet Lat Phrao, Krung Thep Maha Nakhon 10230, Thailand Mingle The Crystal",
6196,Ministry Of Crab,Singapore,high,Singapore,places_api_existing_output,,"Singapore Block 06 Dempsey Rd, Singapore 249683 Ministry of Crab Singapore",
4988,Ministry of Spicy,Johor Bahru,high,Johor Bahru,places_api_existing_output,,"Johor Bahru 29, Jalan Rumbia 84, Taman Daya, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia Ministry of Spices",
6882,Miracle First Class Lounge At International Terminal Suvarnabhumi Airport,Samut Prakan,medium,suvarnabhumi,restaurant_name,,Miracle First Class Lounge At International Terminal Suvarnabhumi Airport,
5572,Marayart Thai Cuisine,,error,,google_places_api,Marayart Thai Cuisine restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6884,Miracle Lounge At Domestic Terminal Suvarnabhumi Airport,Samut Prakan,medium,suvarnabhumi,restaurant_name,,Miracle Lounge At Domestic Terminal Suvarnabhumi Airport,
4683,Mareeji Cafe & Casual Dining,,error,,google_places_api,Mareeji Cafe & Casual Dining restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5476,MissMe Craft Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1 130 ถ. สายไหม Khwaeng Sai Mai, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand MissMe Craft Bar",
4769,Mitt Restaurant & Space,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 200/1 Soi Phibun Watthana 1, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand Mitt Restaurant & Space (Ari Branch)",
4912,Mix Beef Club & Restaurant BKK,Bangkok,medium,bkk,restaurant_name,,Mix Beef Club & Restaurant BKK,
4220,Maruumi Omakase & Beach Cafe',,error,,google_places_api,Maruumi Omakase & Beach Cafe' restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4593,Mizuki Omakase,Singapore,high,Singapore,places_api_existing_output,,"Singapore 391 Orchard Rd, #05 - 32, Singapore 238872 Mizuki",
5362,Mizuya Omakase,Singapore,high,Singapore,places_api_existing_output,,"Singapore 1 Tras Link, #01-12 Orchid Hotel Singapore, Singapore 078867 Mizuya @Orchid Hotel",
3880,"MoMo Café at Sathorn Vista, Bangkok - Marriott Executive Apartments",Bangkok,high,Bangkok,restaurant_name,,"MoMo Café at Sathorn Vista, Bangkok - Marriott Executive Apartments",
6709,MoVida BKK,Bangkok,medium,bkk,restaurant_name,,MoVida BKK,
6482,Masaru Sushi,,error,,google_places_api,Masaru Sushi restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
4861,Modan Japanese Restaurant Bangna,Bangkok,medium,Bangna,restaurant_name,,Modan Japanese Restaurant Bangna,
3943,Modan Japanese Restaurant Muang Thong,Bangkok,medium,Muang Thong Thani,places_api_existing_output,,"อำเภอปากเกร็ด Maxvalu Cosmo Bazaar Muang Thong Thani, ตำบลบ้านใหม่ อำเภอปากเกร็ด นนทบุรี 11120, Thailand Ramenga ราเมงอะ เมืองทองธานี",
2841,Mode Sathorn Hotel Staycation,Bangkok,medium,Sathorn,restaurant_name,,Mode Sathorn Hotel Staycation,
643,Mojjo Rooftop Lounge & Bar Skyview Hotel,Bangkok,medium,skyview hotel,restaurant_name,,Mojjo Rooftop Lounge & Bar Skyview Hotel,
4495,Molino Bangkok,Bangkok,high,Bangkok,restaurant_name,,Molino Bangkok,
4556,Moment's Notice Jazz Club (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,Moment's Notice Jazz Club (Chiang Mai),
4612,Momono Omakase,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 13 16 Soi Prasert Manutakit 33, Khwaeng Nuanchan, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand Momono Omakase 鮨桃野",
6886,Miracle Lounge At Domestic Terminal Don Mueang Airport,,error,,google_places_api,Miracle Lounge At Domestic Terminal Don Mueang Airport restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6489,Merry Vibes Privacy Craft,,error,,google_places_api,Merry Vibes Privacy Craft restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6536,Monkey King Izakaya,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Bang Phai 65 8 บางไผ่ Tambon Bang Phai, เมือง Chang Wat Nonthaburi 11000, Thailand Monkey King Izakaya",
4887,Mono Sei Omakase,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," UNITS HG06-HG10, GROUND FLOOR INTERCONTINENTAL BANGKOK 973 Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand MonoSei",
3925,Mont Calzone at Habito Mall,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1 ศูนย์การค้าฮาบิโตะ มอลล์ 1 Soi Sukhumvit 77, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Mont Calzone",
6313,Mookatanaimuang,Singapore,high,Singapore,places_api_existing_output,,"Singapore 119 Lavender St., Singapore 338731 New Udon Mookata Thai Food",
1613,Moom Muum Park Terminal 21 Asok,Bangkok,medium,Asok,restaurant_name,,Moom Muum Park Terminal 21 Asok,
6885,Miracle Lounge At International Terminal Don Mueang Airport,,error,,google_places_api,Miracle Lounge At International Terminal Don Mueang Airport restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5091,Mootacup & Thai Food,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 104/18 Thanon Rang Nam, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand หมูทะคราฟ (Mootacup & Thai Food)",
1806,More Than a Game Cafe,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 376/196 Rama 3 Rd, Soi 18/1 Rimtara Building, Floor 1 Khwaeng Bang Khlo, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand More Than a Game Cafe",
4689,More than Wine Ratchaphruek,Nonthaburi,medium,ratchaphruek,restaurant_name,,More than Wine Ratchaphruek,
3260,Moreganic Restaurant Away Thapae Resort (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,Moreganic Restaurant Away Thapae Resort (Chiang Mai),
5915,Morita UNIGORO,Singapore,high,Singapore,places_api_existing_output,,"Singapore Stanley St #068729, #10, Singapore 068729 Morita UNIGORO",
1863,Miyagi Fuji Super 39,,error,,google_places_api,Miyagi Fuji Super 39 restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6327,Morton's the Steakhouse,Singapore,high,Singapore,places_api_existing_output,,"Singapore 5 Raffles Ave., Level 3 Mandarin Oriental, Singapore 039797 Morton's, The Steakhouse",
4619,Moru Sushi,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," Moru Sushi เจ้าคุณวิลล่า 99/5, Chao Khun Thahan Rd, Khwaeng Khlong Sam Prawet, Khet Lat Krabang, Krung Thep Maha Nakhon 10520, Thailand Moru sushi",
6188,Mosby BKK,Bangkok,medium,bkk,restaurant_name,,Mosby BKK,
5259,Mother May I,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 8 18 Soi Ekkamai 10, Lane 2, Khwaeng Phra Khanong Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand Mother May I Kitchen",
4975,Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong,Bangkok,high,Bangkok,restaurant_name,,Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong,
5303,Mr. Enzo,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Amphoe Pak Kret 50, 41 MeangThongTani D5, Tambon Ban Mai, Amphoe Pak Kret, Chang Wat Nonthaburi 11120, Thailand Mr Enzo Italian Restuarant",
4843,Mr. Mala Hotpot Chaeng Watthana-Pak Kret 29,Bangkok,medium,Watthana,restaurant_name,,Mr. Mala Hotpot Chaeng Watthana-Pak Kret 29,
4844,Mr. Mala Hotpot Charn Avenue Chaeng Watthana,Bangkok,medium,Watthana,restaurant_name,,Mr. Mala Hotpot Charn Avenue Chaeng Watthana,
4046,Mr.Park BBQ Sukhumvit,Bangkok,medium,Sukhumvit,restaurant_name,,Mr.Park BBQ Sukhumvit,
6966,Mr.Shabu Market Place Rangsit Khlong 1,Pathum Thani,medium,rangsit,restaurant_name,,Mr.Shabu Market Place Rangsit Khlong 1,
4581,Mugendai BKK,Bangkok,medium,bkk,restaurant_name,,Mugendai BKK,
5737,Mulligans Irish Bar,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 265 Thanon Khao San, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand Mulligans Irish Bar | Khaosan road",
6464,Mungkorn Seafood x You Hunt We Cook,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 373/1 Soi Suk Sawat 27, Khwaeng Rat Burana, Khet Rat Burana, Krung Thep Maha Nakhon 10140, Thailand Mungkorn Seafood Buffet & Fish Market",
5368,Mustmeat.bkk Silom,Bangkok,medium,Silom,restaurant_name,,Mustmeat.bkk Silom,
6334,Musuko Shabu&Grill,Nonthaburi,high,Nonthaburi,places_api_existing_output,,"Tambon Bang Bua Thong 108 8 Bang Kruai - Sai Noi Rd, Tambon Bang Bua Thong, Amphoe Bang Bua Thong, Chang Wat Nonthaburi 11110, Thailand Musuko Shabu & Grill",
1847,Muteki by Mugendai Samyan Mitrtown,Bangkok,medium,samyan,restaurant_name,,Muteki by Mugendai Samyan Mitrtown,
5404,Mon,,error,,google_places_api,Mon restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6949,My Vietnam Maejo (Chiang Mai),Chiang Mai,high,Chiang Mai,restaurant_name,,My Vietnam Maejo (Chiang Mai),
4747,Myste,Singapore,high,Singapore,places_api_existing_output,,"Singapore 51B Circular Rd, Singapore 049406 Kulnari Mystery Golf",
3653,N/A Cafe & Homemade Pasta (Rayong),Rayong,high,Rayong,restaurant_name,,N/A Cafe & Homemade Pasta (Rayong),
4575,Monjin Omakase,,error,,google_places_api,Monjin Omakase restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5098,NAMA Japanese and Seafood Buffet,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 24th floor Centara Grand and Bangkok Convention Centre, 999/99 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand NAMA Japanese and Seafood Buffet",
5149,NAMA Japanese and Seafood Buffet (Hungry Hub),Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 24th floor Centara Grand and Bangkok Convention Centre, 999/99 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand NAMA Japanese and Seafood Buffet",
1851,NEXT2 Cafe at Shangri-La Hotel Bangkok,Bangkok,high,Bangkok,restaurant_name,,NEXT2 Cafe at Shangri-La Hotel Bangkok,
5722,NJ Shabu Shabu Pattaya,Pattaya,high,Pattaya,restaurant_name,,NJ Shabu Shabu Pattaya,
6057,NOVA,Singapore,high,Singapore,places_api_existing_output,,"Singapore 1 Raffles Pl, L63, Singapore 048616 NOVA",
2681,Na Klongwan Vibhavadi 20,Bangkok,medium,vibhavadi,restaurant_name,,Na Klongwan Vibhavadi 20,
5539,Na Krua - Thai Cuisine Ros Mue Mae,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 276 ซ. จุฬาลงกรณ์ 50 Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Ros Mue Mae",
5744,Na-nang restaurant,Singapore,high,Singapore,places_api_existing_output,,"Singapore 136 Bedok North Ave 3, #01-166, Singapore 460136 Nangfa Thai Kitchen",
4580,Na-oh Bangkok Restaurant,Bangkok,high,Bangkok,restaurant_name,,Na-oh Bangkok Restaurant,
6567,NaRaNe Cafe&Bar,Samut Prakan,high,Samut Prakan,places_api_existing_output,,"Tambon Phraeksa 818 Tambon Phraeksa, เมือง Chang Wat Samut Prakan 10280, Thailand NaRaNe Cafe&Bar (นาราเน่ คาเฟ่&บาร์)",
4947,Nabezo Premium,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 1453 Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand Nabezo Premium - Central Embassy",
3491,Nai Kaew Kor Moo Yang Cafe​ & Bistro,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 6 Soi Sunthon 2, Khwaeng Khuha Sawan, Khet Phasi Charoen, Krung Thep Maha Nakhon 10160, Thailand นายแก้วคอหมูย่าง​ Cafe​ & Bistro",
6150,Moana Cafe,,error,,google_places_api,Moana Cafe restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
5817,Moon Thai Kitchen,,error,,google_places_api,Moon Thai Kitchen restaurant,,Google Places status PERMISSION_DENIED: The caller does not have permission
6259,Namba Shabu Banthat thong,Bangkok,medium,banthat thong,restaurant_name,,Namba Shabu Banthat thong,
6260,Namba Shabu Saimai,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," 388/7 Sai Mai Rd, Khwaeng Sai Mai, Khet Sai Mai, Krung Thep Maha Nakhon 10220, Thailand Namba Shabu (นัมบะ ชาบู) - สายไหม",
6261,Namba Shabu The Mall Lifestore Tha Phra,Bangkok,high,Krung Thep Maha Nakhon,places_api_existing_output,," ชั้น3, เดอะมอลล์ท่าพระ, Khwaeng Bukkhalo, Khet Thon Buri, Krung Thep Maha Nakhon 10600, Thailand Namba Shabu (The Mall Lifestore Tha Phra)",
