rank,name,restaurant_id,segment,has_marketing,priority_score,priority_tier,recommended_channel,growth_component,booking_demand,ga4_demand,internal_mkt_campaign_responsiveness,campaign_responsiveness,score_growth_norm,delta_growth_norm,booking_volume_norm,revenue_per_booking_norm,booking_consistency_norm,listing_pull_raw,months_cnt,listing_pull_norm,view_to_cart_rate,cart_to_purchase_rate,funnel_depth_raw,funnel_depth_norm,n_campaigns,avg_lift_per_day,avg_roi,n_positive_lift,n_negative_lift,channels_used,best_channel,lift_norm,roi_norm,avg_gmv_per_view,n_months_gmv,ga_campaign_responsiveness,risk_thin_ga_demand_data,risk_inverse_attribution_rs,risk_thin_gmv_data,risk_low_gmv_per_view,is_seasonal,booking_growth_rolling,booking_growth_mom_rolling,booking_growth_yoy_rolling,score_growth_mom,score_growth_yoy
898,You&I Premium Suki Buffet CentralWorld,2884,Established Players,True,35.86849037089604,🔴 Activate — proven marketing response,CRM,0.26298711651598083,0.2983851434466493,0.04058691246880288,0.01125,0.374131974248927,0.2585868258614716,0.2695875524977448,0.04954954954954955,0.06434771360773608,0.8642033651483623,736.8918918918919,27.0,0.04223797828750198,0.10673024023473318,0.4350515463917526,0.30372302392894485,0.03893584665010378,4.0,0.375,,1.0,1.0,CRM,CRM,0.01875,0.0,68.02762326978608,13.0,0.9184549356223176,False,False,False,False,False,-0.06041014059881985,-0.06041014059881985,,0.2110264198666216,
899,Katsuya Imperial World Samrong,3263,Needs Attention,False,35.863520028805084,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.30575523202911736,0.008203741572225748,0.0,0.19206008583690987,0.28208213019024503,0.3156120068701875,0.0,0.019184106763724597,1.0,58.629629629629626,27.0,0.003360597464225983,0.03916614024005054,0.1935483870967742,0.13179548835408472,0.01689555456596105,,,,,,,,0.0,0.0,8.209803921568627,3.0,0.19206008583690987,False,True,False,False,False,0.0,0.0,,0.23020036633377047,
900,Rim Talay @ Amari Patong (Phuket),1736,Needs Attention,False,35.85847538498592,"🟠 Activate — untapped, no prior spend",CRM,0.3811232019046667,0.2223636967217709,0.021400177747523876,0.0,0.13412017167381973,0.4340573419091742,0.3017219918979054,0.003003003003003003,0.030368516833484988,0.706839801568414,353.74074074074076,27.0,0.020276100051056456,0.06104072871950581,0.2521440823327616,0.17570274088745927,0.02252425544399129,,,,,,,,0.0,0.0,5.978270479574492,9.0,0.13412017167381973,False,False,False,False,False,0.2555555555555555,0.2555555555555555,,0.354223640646663,
901,Vertigo TOO Banyan Tree,712,Established Players,True,35.82921847236726,🔴 Activate — proven marketing response,CRM,0.19315353006807967,0.3584185598666845,0.10491597497118237,0.0606,0.3236275250357654,0.18585614926458904,0.20409960127331558,0.1891891891891892,0.10482298391045068,0.8376532967262454,3292.284722222222,27.0,0.1887107893893042,0.07763732126246338,0.22283804711060395,0.16475775677134774,0.021121160553060542,5.0,2.02,,4.0,1.0,CRM+KOL,CRM,0.101,0.0,32.748738365180934,13.0,0.7181688125894135,False,False,False,False,False,-0.20231245627026415,-0.20231245627026415,,0.1516726834742681,
902,Market Cafe Hyatt Regency Bangkok Sukhumvit,2294,Established Players,True,35.81960109636978,🔴 Activate — proven marketing response,CRM,0.2793314424490879,0.244372259533866,0.04160088599898757,0.09499999999999999,0.4285307582260372,0.2539937303520739,0.317338010594609,0.024024024024024024,0.07262395404021481,0.7099182123739731,944.8392857142857,14.0,0.054157335254048,0.05443102568464025,0.34131944444444445,0.22656407694052277,0.029044436743927142,3.0,3.1666666666666665,,3.0,0.0,CRM,CRM,0.15833333333333333,0.0,72.97684875091309,12.0,0.928826895565093,False,False,False,False,False,-0.06794546449718868,-0.06794546449718868,,0.20727810632348348,
903,Shore Kitchen & Rooftop bar at Hotel clover Patong (Phuket),2769,Needs Attention,False,35.76443323700988,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.31098726114649683,0.00992773306763168,0.0,0.1361945636623748,0.28208213019024503,0.3156120068701875,0.0,0.03662420382165605,1.0,127.10714285714286,27.0,0.0072856667297596656,0.03343635852767631,0.20168067226890757,0.13438294677241505,0.017227254424886457,,,,,,,,0.0,0.0,7.315627743634767,2.0,0.17024320457796852,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
904,Audrey Restaurant - A Chatrium Collection (Khao Yai),4200,Needs Attention,False,35.76245791513424,"🟠 Activate — untapped, no prior spend",CRM,0.389599234231384,0.21645948980517152,0.015979299066761234,0.0,0.12124463519313304,0.46979075241058627,0.26931195696258053,0.0,0.02483318168031544,0.6966984510035896,296.35714285714283,27.0,0.016986924002120176,0.032778982887442756,0.17279411764705882,0.11678806374321239,0.014971674131402291,,,,,,,,0.0,0.0,5.507003115246947,10.0,0.12124463519313304,False,False,False,False,False,0.38888888888888884,0.38888888888888884,,0.38338480793589286,
905,Mulligans Irish Bar,5737,Emerging Opportunities,True,35.73586150895503,🔴 Activate — proven marketing response,CRM,0.4255165676186457,0.23240287968243392,0.01659611444906968,0.015,0.2503447782546495,0.5399418747021574,0.25387860699337816,0.0,0.1583257506824386,0.6163505149256745,166.64285714285714,13.0,0.00955181819641995,0.012858979854264894,0.4,0.24514359194170596,0.03142624217165333,1.0,0.5,,1.0,0.0,CRM,CRM,0.025,0.0,25.122686847962807,4.0,0.6033619456366237,False,True,False,False,False,0.4444444444444444,0.4444444444444444,,0.44063343279331835,
906,LUNA 48 Rooftop Bar at Ramada Bangkok Sukhumvit 48,5523,Established Players,False,35.728508550637514,"🟠 Activate — untapped, no prior spend",CRM,0.36761578922124366,0.23659185499410862,0.041127015900933185,0.0,0.057582260371959945,0.4228627774142176,0.2847453069317828,0.0075075075075075074,0.04667121625720352,0.7319582903798152,1262.409090909091,14.0,0.07236014991950275,0.042307276851618475,0.10042553191489362,0.07717822988958356,0.009893881882363625,,,,,,,,0.0,0.0,2.3701665169243396,11.0,0.057582260371959945,False,False,False,False,False,0.25,0.25,,0.3450880288092594,
907,OJI Omakase Sathorn,2441,Established Players,True,35.71871257264807,🔴 Activate — proven marketing response,CRM,0.320719792667147,0.3069607982050401,0.034819527328813736,0.015,0.2770972818311874,0.35249295028470146,0.27306005624081536,0.024024024024024024,0.19318364288390513,0.7979869857675298,1018.5762711864406,24.0,0.058383872722607436,0.0735323482428115,0.0973070830504639,0.08779718912740295,0.011255181935020042,1.0,0.5,,1.0,0.0,CRM,CRM,0.025,0.0,28.951538020942486,13.0,0.6702432045779685,False,False,False,False,False,0.09126984126984128,0.09126984126984128,,0.28766092425239326,
908,Lilit Café & Eatery,6665,Needs Attention,False,35.70573891560822,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.22970528118514114,0.15578834447752807,0.0,0.3436337625178827,0.28208213019024503,0.3156120068701875,0.0,0.03696542311191993,0.7287188475052172,66.5,6.0,0.0038117199917989597,0.0018796992481203006,4.0,2.400751879699248,0.30776496896325717,,,,,,,,0.0,0.0,16.876767941330538,2.0,0.42954220314735336,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
909,Seoul by Soul Bangna - Bearing,6585,Needs Attention,False,35.6944701643533,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.3082575068243858,0.0019654718574253585,0.0,0.17567954220314735,0.28208213019024503,0.3156120068701875,0.0,0.027525022747952686,1.0,84.66666666666667,6.0,0.004853016931914466,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,9.306426332288401,2.0,0.21959942775393418,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
910,Fak Marum Phutthamonthon Sai 4,5272,Needs Attention,False,35.690625324960095,"🟠 Activate — untapped, no prior spend",CRM,0.34913541364119355,0.18230731192264937,0.039715334261177355,0.0,0.6405579399141631,0.3509065515295945,0.3464787068085921,0.0,0.03662420382165605,0.5710668359205086,68.28571428571429,14.0,0.003914075523265097,0.028242677824267783,0.9629629629629629,0.5890748489074848,0.07551659299908961,,,,,,,,0.0,0.0,27.104645088608237,10.0,0.6405579399141631,False,False,False,False,False,0.16666666666666663,0.16666666666666663,,0.2863663028088769,
911,Living Room at Park Hyatt Bangkok,5458,Established Players,False,35.67806198850539,"🟠 Activate — untapped, no prior spend",CRM,0.32527759559476405,0.24933350523879064,0.016381629046850924,0.0,0.36409155937052934,0.35744357135981897,0.27702863194718164,0.006006006006006006,0.1276160145586897,0.6954876615626044,371.1025641025641,27.0,0.021271264099212008,0.037587231396393285,0.22426470588235295,0.14959371608796906,0.01917720268313595,,,,,,,,0.0,0.0,14.361093294646354,9.0,0.36409155937052934,False,True,False,False,False,0.2166666666666667,0.2166666666666667,,0.29170100571484936,
912,Raynue Gaysorn Amarin,4668,Established Players,False,35.62812650892049,"🟠 Activate — untapped, no prior spend",CRM,0.29040723900308785,0.24905652441431758,0.029939485979931013,0.0,0.600143061516452,0.3456263602812989,0.2075785570857712,0.0075075075075075074,0.08761753108886867,0.7325608736155133,511.3103448275862,22.0,0.0293078475698185,0.037091988130563795,0.37272727272727274,0.23847315888858917,0.03057112439004353,,,,,,,,0.0,0.0,24.766914893509828,13.0,0.600143061516452,False,False,False,False,False,0.2047619047619047,0.2047619047619047,,0.2820572671430932,
913,The Local Restaurant Don Mueang - Rangsit,3686,Needs Attention,False,35.588822134536436,"🟠 Activate — untapped, no prior spend",CRM,0.32244036151333083,0.21167470104550068,0.019548268167100213,0.0,0.6706008583690987,0.40724601778194514,0.19523187711040935,0.0,0.04117379435850774,0.6644085424598278,137.16666666666666,27.0,0.007862269557018907,0.06804374240583232,0.3607142857142857,0.24364606839090436,0.031234266777181517,,,,,,,,0.0,0.0,28.95312501200881,13.0,0.6706008583690987,False,False,False,False,False,0.12222222222222216,0.12222222222222216,,0.33234357106615103,
914,Earw Thai Suki Boran Seacon Square Srinagarindra,1246,Needs Attention,False,35.58637431632377,"🟠 Activate — untapped, no prior spend",CRM,0.3175455085817843,0.22453090762605135,0.024473164762274575,0.0,0.5919170243204578,0.272534459815242,0.3850620817315979,0.003003003003003003,0.07736831462946112,0.6670640401200394,311.3333333333333,27.0,0.01784534572601618,0.04687128241732096,0.3730964467005076,0.24260638098723297,0.03110098379853297,,,,,,,,0.0,0.0,24.31738407407472,9.0,0.5919170243204578,False,False,False,False,False,0.055555555555555546,0.055555555555555546,,0.22240874473591357,
915,Scene Amatara Welleisureᵀᴹ Resort (Phuket),3900,Needs Attention,False,35.5831384529614,"🟠 Activate — untapped, no prior spend",CRM,0.28901234325307634,0.2585368352529696,0.023850648105039618,0.0,0.5497138769670958,0.24041253423659756,0.3619120567777945,0.0,0.06316348195329087,0.7986259688899411,76.92592592592592,27.0,0.004409324657736808,0.019258545979778528,0.55,0.3377034183919114,0.04329197155234243,,,,,,,,0.0,0.0,21.9985275659551,6.0,0.5497138769670958,False,False,False,False,False,0.0,0.0,,0.19619482246241476,
916,Rogues Bar at InterContinental Bangkok Sukhumvit,5881,Emerging Opportunities,False,35.54166194619526,"🟠 Activate — untapped, no prior spend",CRM,0.3979513322208358,0.17515742323367772,0.029566008791967087,0.0,0.32439198855507867,0.49129221044805277,0.2579400148800104,0.0045045045045045045,0.043353806490749165,0.5344982649488372,555.9375,12.0,0.031865835833695254,0.040134907251264756,0.3277310924369748,0.21269261836269077,0.02726618175023892,,,,,,,,0.0,0.0,12.974039474852031,10.0,0.32439198855507867,False,False,False,False,False,0.47017543859649114,0.47017543859649114,,0.4009316249341791,
917,Astro Ekkamai,6443,Needs Attention,False,35.47983826102718,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.23196197198958354,0.010961188520855149,0.0,0.7399141630901288,0.28208213019024503,0.3156120068701875,0.0015015015015015015,0.3466787989080983,0.4245257723885116,252.57142857142858,7.0,0.014477166370570485,0.014705882352941176,0.15384615384615385,0.09819004524886879,0.012587496643886677,,,,,,,,0.0,0.0,71.625,1.0,0.924892703862661,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
918,The Market@5 At Eastin Grand Phayathai Hotel Bangkok,6281,Established Players,True,35.461969036273274,🔴 Activate — proven marketing response,CRM,0.2970501486639564,0.29371881899481284,0.05703319160865501,0.06,0.30452646638054365,0.35573757905132947,0.20901900308289678,0.07057057057057058,0.11038759983823679,0.7745810360503786,1613.857142857143,9.0,0.09250483511783641,0.08249977870231034,0.22532188841201717,0.16819304452813444,0.02156154809947361,1.0,2.0,,1.0,0.0,CRM,CRM,0.1,0.0,28.9704443508177,6.0,0.6713161659513591,False,False,False,False,False,0.08689063083240016,0.08689063083240016,,0.29030878688088063,
919,Lim Tom Luead Moo Sriracha (Chonburi),6550,Needs Attention,False,35.458766798813464,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.3096223839854413,0.015925106496310754,0.0,0.10185979971387699,0.28208213019024503,0.3156120068701875,0.0,0.03207461328480437,1.0,102.14285714285714,7.0,0.005854736399863064,0.009790209790209791,0.42857142857142855,0.261058941058941,0.033466514208311635,,,,,,,,0.0,0.0,5.757875251004016,2.0,0.12732474964234622,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
920,SOL and LUNA BKK Rooftop,4918,Established Players,True,35.44060640728996,🔴 Activate — proven marketing response,KOL,0.25366499696407546,0.3060736477533157,0.07374899358681113,0.03,0.3338798283261803,0.23616683076194572,0.27991224626727,0.11411411411411411,0.08635950037223923,0.7817338399866609,1920.6521739130435,20.0,0.11009004945257865,0.05240520656479909,0.4514038876889849,0.29180441523931056,0.037407937721043595,2.0,1.0,,1.0,1.0,KOL,KOL,0.05,0.0,40.171639431109604,13.0,0.7896995708154506,False,False,False,False,False,-0.10537236160892072,-0.10537236160892072,,0.19273000711040983,
921,Sompohnpak Isaan So Good,5340,Needs Attention,False,35.44028300590774,"🟠 Activate — untapped, no prior spend",CRM,0.26167540867140554,0.2559380232734577,0.04483051456478454,0.0,0.7135193133047211,0.2668732764567571,0.25387860699337816,0.0,0.03510767364270549,0.8180190706021536,41.625,16.0,0.0023859074384756647,0.025525525525525526,1.1176470588235294,0.6807984455043278,0.08727512169109342,,,,,,,,0.0,0.0,32.36469416826559,6.0,0.7135193133047211,False,False,False,False,False,-0.05555555555555558,-0.05555555555555558,,0.2177887906745665,
922,The Coffee Club Day Inn (Phuket),1836,Needs Attention,False,35.39835041066315,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.22846551776384905,0.01709950266280792,0.0,0.7422031473533619,0.28208213019024503,0.3156120068701875,0.0,0.032832878374279645,0.7287188475052172,38.18518518518518,27.0,0.002188740357307005,0.02424830261881668,0.4,0.24969932104752668,0.03201026496830883,,,,,,,,0.0,0.0,72.38427078148332,2.0,0.9277539341917024,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
923,Boon Tong Kee PTT Borommaratchachonnani 97,5967,Established Players,False,35.37845976235934,"🟠 Activate — untapped, no prior spend",CRM,0.24404541362499454,0.23655722777673263,0.061692768826048655,0.0,0.9535050071530758,0.21554029808987324,0.2868030869276765,0.016516516516516516,0.040213325245172384,0.7262887453219145,179.27272727272728,11.0,0.010275750955334995,0.0720081135902637,1.4225352112676057,0.8823243721966689,0.11310978669676232,,,,,,,,0.0,0.0,87.70279548553823,9.0,0.9535050071530758,False,False,False,False,False,-0.15416666666666665,-0.15416666666666665,,0.17589719542501803,
924,River Kwai Village Hotel Staycation (Kanchanaburi),3752,Needs Attention,False,35.365233352388465,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.22490095282665357,0.006450222130599466,0.0,0.799713876967096,0.28208213019024503,0.3156120068701875,0.0,0.3251440703670003,0.4245257723885116,58.55555555555556,27.0,0.0033563516051429436,0.038583175205566096,0.09836065573770492,0.07444966352484939,0.00954409265605599,,,,,,,,0.0,0.0,781.8181818181819,1.0,0.9996423462088698,False,False,True,False,False,0.0,0.0,,0.23020036633377047,
925,Biscotti Anantara Siam Bangkok Hotel,2190,Needs Attention,False,35.35384372931589,"🟠 Activate — untapped, no prior spend",CRM,0.29736586558389455,0.27805087610119805,0.014608808381068764,0.0,0.3340486409155937,0.3778018712082465,0.17671185714736656,0.003003003003003003,0.18922505307855628,0.7336071965880999,318.7142857142857,25.0,0.01826841525607622,0.05457194083370686,0.19507186858316222,0.13887189748338008,0.017802716549031837,,,,,,,,0.0,0.0,13.336923105447905,8.0,0.3340486409155937,False,True,False,False,False,0.055555555555555546,0.055555555555555546,,0.3083149191161699,
926,Badasga Beach Club (Chonburi),5452,Needs Attention,False,35.352079054987065,"🟠 Activate — untapped, no prior spend",CRM,0.35300121097553716,0.21379073380071884,0.025753229331797516,0.0,0.3694563662374821,0.3985051470047068,0.2847453069317828,0.0,0.03889899909008189,0.6737367802456476,199.3125,15.0,0.011424412644592935,0.01975540921919097,0.5079365079365079,0.3126640684495811,0.040082046019002095,,,,,,,,0.0,0.0,14.629903912738875,9.0,0.3694563662374821,False,False,False,False,False,0.27777777777777773,0.27777777777777773,,0.3252103589990153,
927,Veganerie Lasalle,5676,Needs Attention,False,35.34605896248082,"🟠 Activate — untapped, no prior spend",CRM,0.3205989654029092,0.23114934097421092,0.03767441219114213,0.0,0.45350500715307585,0.42681260421940587,0.16127850717816425,0.0,0.06050955414012739,0.7099882491072423,73.46153846153847,13.0,0.004210749094468487,0.032460732984293195,0.9032258064516129,0.554919777064685,0.07113807528781577,,,,,,,,0.0,0.0,17.913707230973984,8.0,0.45350500715307585,False,False,False,False,False,0.27777777777777773,0.27777777777777773,,0.34831138640690673,
928,Radicle Beer Company,6315,Needs Attention,False,35.329997724202336,"🟠 Activate — untapped, no prior spend",CRM,0.295494080862222,0.31280709736123746,0.007705432034260375,0.0,0.08955650929899857,0.28208213019024503,0.3156120068701875,0.0,0.042690324537458295,1.0,187.11111111111111,9.0,0.010725040043758476,0.011876484560570071,0.1,0.06475059382422803,0.008300718065526399,,,,,,,,0.0,0.0,5.1591056002820705,2.0,0.11194563662374821,False,True,True,False,False,0.0,0.0,,0.23020036633377047,
