restaurant name,cluster,theme,x,y,cluster_confidence,review_count
"The Sanctuary Resort Pattaya, BW Signature Collection Staycation (Pattaya)",3,Excellent service,-2.4989963,-2.8369288,1.0,1
The Sky 32 at Grande CentrePoint Hotel (Pattaya),3,Excellent service,0.45479694,-0.25306797,1.0,1
The Speakeasy Rooftop Bar Bangkok,3,Excellent service,-3.0504096,0.8706905,1.0,1
The St. Regis Bar and The Drawing Room,3,Excellent service,-1.5395272,0.7982461,1.0,1
The Vue Bar Rooftop at Mercure Bangkok Sukhumvit 24,3,Excellent service,-2.2626152,-2.9513843,1.0,1
The White House Bangkok,3,Excellent service,0.4592678,1.312143,1.0,1
Theatre Residence Staycation,3,Excellent service,-1.9268003,-2.406351,1.0,1
ThreeSixty Jazz Lounge at Millennium Hilton Bangkok,3,Excellent service,-2.7942533,0.39448494,1.0,1
ThreeSixty Rooftop Bar at Millennium Hilton Bangkok,3,Excellent service,-2.8105023,0.6233733,1.0,1
Tiffin Room at Raffles Hotel Singapore,3,Excellent service,-1.3027202,-2.5302234,1.0,1
Tillie Bar,3,Excellent service,-0.78526324,-1.0881692,1.0,1
Timber & Toast at Le Bali Resort & Spa (Pattaya),3,Excellent service,-1.4461066,-4.0847974,1.0,1
Tiva Urban Thaittoria at Pullman Bangkok Hotel G,3,Excellent service,0.27173904,4.0372715,1.0,1
Together & Co at Hilton Garden Inn Bangkok Riverside,3,Excellent service,2.1418266,-1.0376637,1.0,1
Top Knot Rooftop Bar & Restaurant at Hotel Once Bangkok,3,Excellent service,-2.1802082,2.095582,1.0,1
Topazio Bar at La Miniera Pool Villas (Pattaya),3,Excellent service,-0.6964444,4.4333644,1.0,1
Treat Restaurant at Oakwood Hotel & Residence Bangkok,3,Excellent service,-1.7957174,-3.4976637,1.0,1
Tropicana At NH Bangkok Sukhumvit Boulevard,3,Excellent service,-1.7460016,-2.4723766,1.0,1
Tu Bar Rooftop at Sri Panwa (Phuket),3,Excellent service,-1.9649026,0.76636404,1.0,1
UNO MAS at Centara Grand Central World,3,Excellent service,0.003750056,-0.34249365,1.0,1
UTOPIA Bangkok Tarot & Wine,3,Excellent service,-0.9606104,1.7640228,1.0,1
Up & Above Restaurant and Bar (Rooftop) at The Okura Prestige Bangkok,3,Excellent service,-1.6087358,3.0638733,1.0,1
Valia Hotel Bangkok Staycation,3,Excellent service,-2.3675845,-2.27134,1.0,1
Vana Nava Sky Bar Rooftop at Holiday Inn (Hua Hin),3,Excellent service,-1.807438,1.2601265,1.0,1
Verandah Rooftop Rotisserie At Momentus Hotel Alexandra,3,Excellent service,0.7537544,-0.22903827,1.0,1
View & Grill Rooftop Bar-B-Q,3,Excellent service,-1.4852817,1.5729201,1.0,1
Villa Deva Resort & Hotel Bangkok Staycation,3,Excellent service,-2.6000419,-2.2516863,1.0,1
Vinifera Wine Bar & Restaurant,3,Excellent service,-0.8139653,2.0336897,1.0,1
Virgin Rooftop (Pattaya),3,Excellent service,-0.59499675,1.2726308,1.0,1
Vision Bistro,3,Excellent service,-1.0486484,0.51523095,1.0,1
W Lounge at W Bangkok,3,Excellent service,-1.318074,0.13667941,1.0,1
WYWS Cocktail Bar,3,Excellent service,-0.067888565,0.93906873,1.0,1
Walala Beach Bar at Cape Dara Resort (Pattaya),3,Excellent service,-1.8504587,-1.2152405,1.0,1
Walk Rooftop Bar at Centara Watergate Pavilion Hotel Bangkok,3,Excellent service,-3.0126188,1.0511308,1.0,1
Wander BKK,3,Excellent service,0.035567895,-1.1032654,1.0,1
Waterfall Lounge at Furama Riverfront Hotel,3,Excellent service,1.9294494,4.570467,1.0,1
Wine Society,3,Excellent service,-0.50805765,0.44082505,1.0,1
Wine Universe Singapore,3,Excellent service,-1.330336,2.0705502,1.0,1
Wuunwine,3,Excellent service,-1.0093046,2.3042612,1.0,1
XSO Kitchen at Best Western Plus Nexen (Pattaya),3,Excellent service,-2.500233,-3.3104978,1.0,1
XYZ Pinklao,3,Excellent service,7.4326506,1.8957242,1.0,1
Yao Restaurant Bangkok Marriott Hotel The Surawongse,3,Excellent service,-2.6648445,-1.1140226,1.0,1
Yao Rooftop Bar Bangkok Marriott Hotel The Surawongse,3,Excellent service,-2.9199712,0.6360333,1.0,1
ZILA STREET BISTRO & BAR @MASON,3,Excellent service,-0.2908897,0.09613065,1.0,1
Zabzone,3,Excellent service,-0.6995207,-0.018485935,1.0,1
Zeppelin Restaurant Amari Don Muang Airport Hotel,3,Excellent service,-1.6474563,-2.057067,1.0,1
Zest Bar & Terrace @ The Westin Grande Sukhumvit,3,Excellent service,0.81215584,4.2343197,1.0,1
Zhang Restaurant (Rama Gardens Hotel),3,Excellent service,-2.4749913,-1.6409055,1.0,1
Zodiac Bar at Oakwood Suites Tiwanon,3,Excellent service,-1.0491494,-0.6006345,1.0,1
amBar Rooftop at Four Points by Sheraton Bangkok Sukhumvit 15,3,Excellent service,-2.9931126,1.9646864,1.0,1
sala ayutthaya staycation (Ayutthaya),3,Excellent service,-1.2218661,-2.2882662,1.0,1
sala bang pa-in Staycation (Ayutthaya),3,Excellent service,-0.9945388,-1.6870204,1.0,1
57th Street Marriott Sukhumvit 57,4,"Cafes, Coffee, Breakfast",4.4287896,4.43539,1.0,1
82 Concept,4,"Cafes, Coffee, Breakfast",3.8898697,5.6445327,1.0,1
ARIES 24 Cafe' & Resto Bar,4,"Cafes, Coffee, Breakfast",3.0660896,4.4223886,1.0,1
AVA Brasserie at InterContinental Bangkok Sukhumvit,4,"Cafes, Coffee, Breakfast",3.7103417,5.498746,1.0,1
About Beef Lava Grill,4,"Cafes, Coffee, Breakfast",3.6883802,5.2351384,1.0,1
Above Riva at Riva Arun,4,"Cafes, Coffee, Breakfast",-2.105185,2.9148092,1.0,1
Absurdities Singapore,4,"Cafes, Coffee, Breakfast",3.4603333,6.9048896,1.0,1
Albricias at Chatrium Residence Sathorn,4,"Cafes, Coffee, Breakfast",2.5164607,4.0036697,1.0,1
Anchor Premium Buffet,4,"Cafes, Coffee, Breakfast",4.379149,3.4697094,1.0,1
Apsara Cruise by Banyan Tree,4,"Cafes, Coffee, Breakfast",1.6495155,3.1411107,1.0,1
Assembly Point Thonglor @ One One Hotel Bkk,4,"Cafes, Coffee, Breakfast",-1.7613698,2.561705,1.0,1
Atrium Restaurant The Landmark Bangkok Hotel,4,"Cafes, Coffee, Breakfast",4.907486,4.350604,1.0,1
Audrey Cafe EmQuartier,4,"Cafes, Coffee, Breakfast",3.803414,4.789986,1.0,1
Baan Suriyasai @ One Bangkok,4,"Cafes, Coffee, Breakfast",3.0988734,4.122014,1.0,1
Bai Yun Banyan Tree Bangkok,4,"Cafes, Coffee, Breakfast",4.3750625,5.3200912,1.0,1
Bangkok Balcony  (Indoor Zone) 81st floor at Baiyoke Sky Hotel,4,"Cafes, Coffee, Breakfast",3.677248,4.5236526,1.0,1
Basilico at Conrad Singapore Orchard,4,"Cafes, Coffee, Breakfast",2.9905844,6.3275023,1.0,1
Bone Apple Tea Bistro,4,"Cafes, Coffee, Breakfast",3.6622107,5.634341,1.0,1
Brasserie 9,4,"Cafes, Coffee, Breakfast",2.8029351,4.7281737,1.0,1
Cafe22 by Courtyard by Marriott North Pattaya (Pattaya),4,"Cafes, Coffee, Breakfast",3.7125363,2.8289127,1.0,1
Charoen Rung Rueang International Buffet MS Siam Tower Rama 3,4,"Cafes, Coffee, Breakfast",4.4738216,5.598782,1.0,1
Chon Som at Courtyard by Marriott Suvarnabhumi Airport,4,"Cafes, Coffee, Breakfast",4.76727,4.471932,1.0,1
"Colony At The Ritz-Carlton, Millenia Singapore",4,"Cafes, Coffee, Breakfast",4.5659847,6.1969438,1.0,1
Crave (Aloft Bangkok - Sukhumvit 11),4,"Cafes, Coffee, Breakfast",5.024439,4.015548,1.0,1
Crossroads Buffet at Singapore Marriott Tang Plaza Hotel,4,"Cafes, Coffee, Breakfast",4.5227075,6.3283,1.0,1
Dark Waters Rooftop Bar & Riverside,4,"Cafes, Coffee, Breakfast",-2.2795084,2.874659,1.0,1
Deja Brew Lifestyle Cafe at Centara Life Hotel Bangkok Phra Nakhon,4,"Cafes, Coffee, Breakfast",4.8724833,4.7251434,1.0,1
Earw Thai Suki Boran Seacon Square Srinagarindra,4,"Cafes, Coffee, Breakfast",5.796384,4.513977,1.0,1
Edge at Pan Pacific Hotel Singapore,4,"Cafes, Coffee, Breakfast",4.3661346,6.383831,1.0,1
Enjoy Eating House and Bar,4,"Cafes, Coffee, Breakfast",4.121294,6.6611314,1.0,1
Escape Bangkok Emquartier,4,"Cafes, Coffee, Breakfast",2.4333713,4.967054,1.0,1
Fatboy Izakaya Gaysorn Amarin,4,"Cafes, Coffee, Breakfast",3.2120564,5.376214,1.0,1
Fish Club Andaz Pattaya Jomtien Beach (Pattaya),4,"Cafes, Coffee, Breakfast",3.9465606,5.3984838,1.0,1
Flavors at Renaissance Bangkok,4,"Cafes, Coffee, Breakfast",4.4545116,4.5040545,1.0,1
Food Exchange at Novotel Singapore On Stevens,4,"Cafes, Coffee, Breakfast",3.9410987,6.8113494,1.0,1
Fook Kin 福劲,4,"Cafes, Coffee, Breakfast",3.5849135,6.604431,1.0,1
Fu Lin Bar & Kitchen (Clarke Quay),4,"Cafes, Coffee, Breakfast",4.739223,6.3722243,1.0,1
Gentle Butcher by Bangkok Butcher,4,"Cafes, Coffee, Breakfast",3.286724,5.343054,1.0,1
Giorgio's Riverside Royal Orchid Sheraton Hotel,4,"Cafes, Coffee, Breakfast",1.6892829,5.3258257,1.0,1
Great Harbour International Buffet,4,"Cafes, Coffee, Breakfast",4.2566886,5.0415335,1.0,1
HUA SENG HONG The Mall Lifestore Bangkapi,4,"Cafes, Coffee, Breakfast",5.461629,5.585374,1.0,1
Hai Tien Lo at Pan Pacific Hotel Singapore,4,"Cafes, Coffee, Breakfast",3.9256337,6.9470496,1.0,1
Hotaru 119 Omakase & Izakaya - Sanampao,4,"Cafes, Coffee, Breakfast",9.602536,1.8554641,1.0,1
Hotaru 119 Omakase - Rama 9,4,"Cafes, Coffee, Breakfast",10.017596,1.567272,1.0,1
Jharokha by Indus,4,"Cafes, Coffee, Breakfast",2.6174226,5.089026,1.0,1
Jibcharoen Bar & Bistro 酒狂,4,"Cafes, Coffee, Breakfast",4.707948,4.0824604,1.0,1
"Jim Thompson, A Thai Restaurant",4,"Cafes, Coffee, Breakfast",3.0262222,5.547454,1.0,1
Khao Wireless Road,4,"Cafes, Coffee, Breakfast",2.782748,4.5791783,1.0,1
Kintamani at Furama Riverfront Hotel,4,"Cafes, Coffee, Breakfast",3.4814725,6.0573835,1.0,1
Koko Japanese Omakase,4,"Cafes, Coffee, Breakfast",9.227551,2.3465445,1.0,1
Korat Thai Cafe,4,"Cafes, Coffee, Breakfast",3.6837,6.1252227,1.0,1
Krua Nai Noi Seafood,4,"Cafes, Coffee, Breakfast",4.7543025,3.791065,1.0,1
Kuang Seafood Ratchada,4,"Cafes, Coffee, Breakfast",4.7508917,4.0594625,1.0,1
Kunshine Hotpot Asok,4,"Cafes, Coffee, Breakfast",4.310765,5.5376678,1.0,1
Kwann at Nysa Hotel Bangkok,4,"Cafes, Coffee, Breakfast",3.209363,5.210064,1.0,1
La Brasserie At The Fullerton Bay Hotel Singapore,4,"Cafes, Coffee, Breakfast",3.4330544,6.4019904,1.0,1
Lahnyai,4,"Cafes, Coffee, Breakfast",2.9650862,3.791174,1.0,1
Lamaya Bangkok,4,"Cafes, Coffee, Breakfast",2.1275744,5.018461,1.0,1
Ma La Kor Fashion Island,4,"Cafes, Coffee, Breakfast",3.6228662,5.6329775,1.0,1
Maan Muang,4,"Cafes, Coffee, Breakfast",3.464146,5.5885596,1.0,1
Mama Diam 妈妈店,4,"Cafes, Coffee, Breakfast",3.9868467,6.9249682,1.0,1
Man Fu Lou,4,"Cafes, Coffee, Breakfast",4.616096,5.225605,1.0,1
Man Fu Yuan One Bangkok,4,"Cafes, Coffee, Breakfast",5.17129,5.4366994,1.0,1
Man Fu Yuan QSNCC,4,"Cafes, Coffee, Breakfast",4.9168024,5.4759293,1.0,1
Man Ho Chinese Restaurant at JW Marriott Hotel,4,"Cafes, Coffee, Breakfast",5.8338666,5.652354,1.0,1
Meridian Cruise,4,"Cafes, Coffee, Breakfast",3.3637342,4.7549257,1.0,1
Mexicano Restaurante Autentico,4,"Cafes, Coffee, Breakfast",4.5115166,5.5690126,1.0,1
Mia,4,"Cafes, Coffee, Breakfast",2.9582915,5.740147,1.0,1
Mizuya Omakase,4,"Cafes, Coffee, Breakfast",9.427975,1.7662197,1.0,1
Moxy Bar & Restaurant At Moxy Bangkok Ratchaprasong,4,"Cafes, Coffee, Breakfast",3.0840206,3.2236855,1.0,1
Mungkorn Seafood x You Hunt We Cook,4,"Cafes, Coffee, Breakfast",4.716844,4.369231,1.0,1
Myste,4,"Cafes, Coffee, Breakfast",2.3611507,4.170062,1.0,1
NAMA Japanese and Seafood Buffet (Hungry Hub),4,"Cafes, Coffee, Breakfast",3.7837434,5.0533257,1.0,1
NEXT2 Cafe at Shangri-La Hotel Bangkok,4,"Cafes, Coffee, Breakfast",4.434238,4.4810543,1.0,1
Na Klongwan Vibhavadi 20,4,"Cafes, Coffee, Breakfast",4.238631,4.144195,1.0,1
Neta Grill Seacon Square Srinagarindra,4,"Cafes, Coffee, Breakfast",4.127691,5.127973,1.0,1
Nozomi at Millenia Walk,4,"Cafes, Coffee, Breakfast",4.2428827,7.008316,1.0,1
Nozomi at The Star Vista,4,"Cafes, Coffee, Breakfast",4.31864,6.7641573,1.0,1
O.BBa Jjajang,4,"Cafes, Coffee, Breakfast",4.015295,6.57684,1.0,1
Omakase Ten,4,"Cafes, Coffee, Breakfast",9.25064,1.7932432,1.0,1
Orchid Cafe at Sheraton Grande Sukhumvit A Luxury Collection Hotel,4,"Cafes, Coffee, Breakfast",4.0802264,4.116247,1.0,1
Oscar's At Conrad Singapore Marina Bay,4,"Cafes, Coffee, Breakfast",4.1551485,5.9616327,1.0,1
Oxide Cafe,4,"Cafes, Coffee, Breakfast",3.4613507,4.7458706,1.0,1
Pastel Rooftop Bar & Mediterranean Dining,4,"Cafes, Coffee, Breakfast",-2.2004645,3.16568,1.0,1
Penthouse Bar + Grill at Park Hyatt Bangkok (level 34),4,"Cafes, Coffee, Breakfast",-1.6330891,2.8475697,1.0,1
Ping-Hi-Suk MooKata Gateway Bang Sue,4,"Cafes, Coffee, Breakfast",5.583964,2.4461765,1.0,1
Praya Kitchen Bangkok Marriott Hotel The Surawongse,4,"Cafes, Coffee, Breakfast",4.546256,5.3773966,1.0,1
Ratchapruek Seafood Buffet,4,"Cafes, Coffee, Breakfast",4.267791,4.543155,1.0,1
Red Lobster Queen Sirikit National Convention Center,4,"Cafes, Coffee, Breakfast",4.3791256,4.922619,1.0,1
RedSquare Rooftop Bar at Novotel Bangkok Sukhumvit 4,4,"Cafes, Coffee, Breakfast",-1.250368,2.9441154,1.0,1
Restaurant PATT,4,"Cafes, Coffee, Breakfast",2.7767076,4.427123,1.0,1
Riviera,4,"Cafes, Coffee, Breakfast",3.1920047,5.985364,1.0,1
Ruenton Restaurant at Montien Hotel Surawong Bangkok,4,"Cafes, Coffee, Breakfast",3.631058,5.011745,1.0,1
SM168 Restaurant & Bar,4,"Cafes, Coffee, Breakfast",4.002874,3.875175,1.0,1
SOL and LUNA BKK Rooftop,4,"Cafes, Coffee, Breakfast",-2.959461,2.876435,1.0,1
Saffron Cruise by Banyan Tree,4,"Cafes, Coffee, Breakfast",2.1208377,4.252008,1.0,1
Saffron Sky Garden Rooftop Banyan Tree Bangkok,4,"Cafes, Coffee, Breakfast",1.9963402,4.618792,1.0,1
Samosorn One Bangkok,4,"Cafes, Coffee, Breakfast",2.5475109,5.2782946,1.0,1
Saneh Jaan,4,"Cafes, Coffee, Breakfast",3.0678895,5.7012963,1.0,1
Savio at Chatrium Grand Bangkok,4,"Cafes, Coffee, Breakfast",4.66545,5.355704,1.0,1
Seafresh Riverside Buffet,4,"Cafes, Coffee, Breakfast",5.225139,3.7340903,1.0,1
Shabu Square At For You Park Bangna,4,"Cafes, Coffee, Breakfast",7.307722,0.5972417,1.0,1
Shoko Omakase,4,"Cafes, Coffee, Breakfast",9.73819,1.6650513,1.0,1
Shrimp Prawn Seafood,4,"Cafes, Coffee, Breakfast",4.6347733,4.5989184,1.0,1
Siam Yacht Club Royal Orchid Sheraton Riverside,4,"Cafes, Coffee, Breakfast",2.5231307,5.4500966,1.0,1
Sirimahannop Asiatique The Riverfront,4,"Cafes, Coffee, Breakfast",1.7063619,3.4717064,1.0,1
Sky Box (Outdoor Zone): Bangkok Balcony Rooftop 81st Floor Baiyoke Sky Hotel,4,"Cafes, Coffee, Breakfast",3.466937,4.410753,1.0,1
Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,4,"Cafes, Coffee, Breakfast",-2.1143975,2.5887296,1.0,1
Stock.Room at Kimpton Maa-Lai Bangkok,4,"Cafes, Coffee, Breakfast",4.702635,4.8928046,1.0,1
Streats Cafe at ibis Styles Bangkok Ratchada,4,"Cafes, Coffee, Breakfast",4.4846067,4.5600944,1.0,1
Synthesis 食拿酒稳 Chinese Cuisine,4,"Cafes, Coffee, Breakfast",3.917859,6.339234,1.0,1
THE Map Mestyle Museum Hotel,4,"Cafes, Coffee, Breakfast",4.071261,4.900219,1.0,1
Tea Lounge at Conrad Singapore Orchard,4,"Cafes, Coffee, Breakfast",2.282441,4.7706647,1.0,1
The Butcher's Wife,4,"Cafes, Coffee, Breakfast",4.346853,6.534325,1.0,1
The Crystal Grill House at Asiatique The Riverfront,4,"Cafes, Coffee, Breakfast",2.478811,5.352678,1.0,1
The Horse's Mouth,4,"Cafes, Coffee, Breakfast",4.2827067,7.0035625,1.0,1
The Seafood Cafe & Restaurant,4,"Cafes, Coffee, Breakfast",3.8069835,4.881008,1.0,1
The Siam Tea Room (Asiatique the Riverfront Branch),4,"Cafes, Coffee, Breakfast",3.4100175,4.6304483,1.0,1
The Square at Novotel Bangkok Siam Square,4,"Cafes, Coffee, Breakfast",3.8939838,5.1144133,1.0,1
Throwback Rooftop Bangkok at Silom Edge,4,"Cafes, Coffee, Breakfast",-2.7295196,2.6616013,1.0,1
Topgolf Megacity,4,"Cafes, Coffee, Breakfast",2.4079268,5.4330688,1.0,1
Town Restaurant At The Fullerton Hotel Singapore,4,"Cafes, Coffee, Breakfast",3.9324412,5.979241,1.0,1
Vantage Point One Bangkok,4,"Cafes, Coffee, Breakfast",4.1996317,4.3209486,1.0,1
Veganerie Concept,4,"Cafes, Coffee, Breakfast",2.5500395,5.2526007,1.0,1
Vertigo Rooftop Banyan Tree,4,"Cafes, Coffee, Breakfast",-2.9988801,2.8900948,1.0,1
Vertigo TOO Banyan Tree,4,"Cafes, Coffee, Breakfast",3.3394113,5.452473,1.0,1
Wonderland Upside Down,4,"Cafes, Coffee, Breakfast",-1.2175237,-3.491375,1.0,1
Xin Tian Di Crowne Plaza Bangkok Lumpini Park,4,"Cafes, Coffee, Breakfast",4.681545,5.2990184,1.0,1
YOK Chinese Restaurant | The Emerald Hotel,4,"Cafes, Coffee, Breakfast",5.9181433,5.218851,1.0,1
Yakiniku Shoutaian 2nd Rich,4,"Cafes, Coffee, Breakfast",3.1986284,5.3021393,1.0,1
Yumcha Teahouse Empire Tower,4,"Cafes, Coffee, Breakfast",4.8557987,5.448902,1.0,1
中国好味道 China Taste,4,"Cafes, Coffee, Breakfast",4.775743,6.163121,1.0,1
